database_id,sku,name,description,parent_id,colour_value,size_value,price,stock_status,stock_quantity,image_url,slug,product_type,weight,length,width,height,customiser_template,background_color,personalisation_options,material,product_style,corporate_category,sports_category,quality
18188,MS35112AG,Delta MVP Gold Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,,,9.44,instock,899,https://trophymade.com/app/uploads/2023/04/MS35112AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,delta-mvp-gold-medal,simple,,,2.375,2.75,https://trophymade.com/app/uploads/2022/08/STR_v3.png,,Award Details,Metal,Medals,"Achievement, Baseball, Basketball, Cricket, Football, Hockey, MVP, Rugby, Soccer","Achievement, Baseball, Basketball, Cricket, Football, Hockey, MVP, Rugby, Soccer",
18310,MS45117AG,Fusion Drama Gold Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,,,8.94,outofstock,0,https://trophymade.com/app/uploads/2023/04/MS45117AG.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-drama-gold-medal,simple,,,3,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Drama,Drama,
18580,MS34112G,Strata MVP Gold Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,,,8.02,instock,75,https://trophymade.com/app/uploads/2023/04/MS34112G-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,strata-mvp-gold-medal,simple,,,2,2,https://trophymade.com/app/uploads/2022/08/Square_v3.png,,Award Details,Metal,Medals,"Achievement, Baseball, Basketball, Football, Hockey, Lacrosse, MVP, Rugby, Soccer","Achievement, Baseball, Basketball, Football, Hockey, Lacrosse, MVP, Rugby, Soccer",
18646,MS32111AG,Wreath All Star Gold Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,,,7.8,instock,641,https://trophymade.com/app/uploads/2023/04/MS32111AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,wreath-all-star-gold-medal,simple,,,1.75,1.75,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Achievement,Achievement,
20302,MH43573AG,"Fusion 2"" Club Logo Medal",Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,,,10.94,outofstock,-292,https://trophymade.com/app/uploads/2023/04/MH43573AG.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,fusion-2-club-logo-medal,simple,,,,3,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details and Club Logo|Club Logo,Metal,Medals,Your Club Logo,Your Club Logo,
20303,MH36273AG,"Star 2"" Club Logo Medal",Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,,,10.74,outofstock,-104,https://trophymade.com/app/uploads/2023/04/MH36273AG.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,star-2-club-logo-medal,simple,,,,2.5,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details and Club Logo|Club Logo,Metal,Medals,Your Club Logo,Your Club Logo,
20314,MS34050G,"Strata Victory 1"" Club Logo Medal",Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Gold,,10.02,instock,2104,https://trophymade.com/app/uploads/2023/04/MS34050G.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp|https://trophymade.com/app/uploads/2022/08/Square_v3.png,strata-victory-1-club-logo-medal,simple,,,,2,https://trophymade.com/app/uploads/2022/08/Square_v3.png,,Award Details and Club Logo|Club Logo,Metal,Medals,"Victory, Your Club Logo","Victory, Your Club Logo",
18027,MSFE281A,Alpha Place Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.62,instock,,https://trophymade.com/app/uploads/2023/04/MSFE280A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-place-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,"1st / 2nd / 3rd Place, Achievement","1st / 2nd / 3rd Place, Achievement",
18029,MSFE281AG,Alpha Place Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18027,Gold,,7.62,instock,1291,https://trophymade.com/app/uploads/2023/04/MSFE281AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-place-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,"1st / 2nd / 3rd Place, Achievement","1st / 2nd / 3rd Place, Achievement",
18031,MSFE282AS,Alpha Place Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18027,Silver,,7.62,instock,1647,https://trophymade.com/app/uploads/2023/04/MSFE282AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-place-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,"1st / 2nd / 3rd Place, Achievement","1st / 2nd / 3rd Place, Achievement",
18033,MSFE283AZ,Alpha Place Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18027,Bronze,,7.62,instock,1839,https://trophymade.com/app/uploads/2023/04/MSFE283AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-place-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,"1st / 2nd / 3rd Place, Achievement","1st / 2nd / 3rd Place, Achievement",
18036,MSFE201A,Alpha Baseball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.62,instock,,https://trophymade.com/app/uploads/2023/04/MSFE201A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-baseball-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Baseball,Baseball,
18038,MSFE201AG,Alpha Baseball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18036,Gold,,7.62,instock,1901,https://trophymade.com/app/uploads/2023/04/MSFE201AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-baseball-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Baseball,Baseball,
18040,MSFE201AS,Alpha Baseball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18036,Silver,,7.62,instock,442,https://trophymade.com/app/uploads/2023/04/MSFE201AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-baseball-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Baseball,Baseball,
18042,MSFE201AZ,Alpha Baseball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18036,Bronze,,7.62,instock,587,https://trophymade.com/app/uploads/2023/04/MSFE201AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-baseball-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Baseball,Baseball,
18044,MSFE202A,Alpha Science Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.62,instock,,https://trophymade.com/app/uploads/2023/04/MSFE202A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-science-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Academic,Academic,
18046,MSFE202AG,Alpha Science Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18044,Gold,,7.62,instock,125,https://trophymade.com/app/uploads/2023/04/MSFE202AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-science-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Academic,Academic,
18048,MSFE202AS,Alpha Science Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18044,Silver,,7.62,instock,11,https://trophymade.com/app/uploads/2023/04/MSFE202AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-science-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Academic,Academic,
18050,MSFE202AZ,Alpha Science Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18044,Bronze,,7.62,instock,95,https://trophymade.com/app/uploads/2023/04/MSFE202AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-science-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Academic,Academic,
18052,MSFE203A,Alpha Rugby Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.62,instock,,https://trophymade.com/app/uploads/2023/04/MSFE203A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-rugby-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Rugby,Rugby,
18054,MSFE203AG,Alpha Rugby Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18052,Gold,,7.62,instock,411,https://trophymade.com/app/uploads/2023/04/MSFE203AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-rugby-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Rugby,Rugby,
18056,MSFE203AS,Alpha Rugby Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18052,Silver,,7.62,instock,274,https://trophymade.com/app/uploads/2023/04/MSFE203AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-rugby-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Rugby,Rugby,
18058,MSFE203AZ,Alpha Rugby Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18052,Bronze,,7.62,instock,300,https://trophymade.com/app/uploads/2023/04/MSFE203AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-rugby-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Rugby,Rugby,
18060,MSFE204A,Alpha Math Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.62,instock,,https://trophymade.com/app/uploads/2023/04/MSFE204A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-math-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Academic,Academic,
18062,MSFE204AG,Alpha Math Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18060,Gold,,7.62,instock,128,https://trophymade.com/app/uploads/2023/04/MSFE204AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-math-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Academic,Academic,
18064,MSFE204AS,Alpha Math Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18060,Silver,,7.62,instock,235,https://trophymade.com/app/uploads/2023/04/MSFE204AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-math-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Academic,Academic,
18066,MSFE204AZ,Alpha Math Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18060,Bronze,,7.62,instock,271,https://trophymade.com/app/uploads/2023/04/MSFE204AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-math-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Academic,Academic,
18068,MSFE205A,Alpha MVP Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.62,instock,,https://trophymade.com/app/uploads/2023/04/MSFE205A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-mvp-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,"Achievement, Baseball, Basketball, Cricket, Football, Hockey, MVP, Rugby, Soccer","Achievement, Baseball, Basketball, Cricket, Football, Hockey, MVP, Rugby, Soccer",
18070,MSFE205AG,Alpha MVP Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18068,Gold,,7.62,instock,292,https://trophymade.com/app/uploads/2023/04/MSFE205AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-mvp-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,"Achievement, Baseball, Basketball, Cricket, Football, Hockey, MVP, Rugby, Soccer","Achievement, Baseball, Basketball, Cricket, Football, Hockey, MVP, Rugby, Soccer",
18072,MSFE205AS,Alpha MVP Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18068,Silver,,7.62,instock,193,https://trophymade.com/app/uploads/2023/04/MSFE205AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-mvp-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,"Achievement, Baseball, Basketball, Cricket, Football, Hockey, MVP, Rugby, Soccer","Achievement, Baseball, Basketball, Cricket, Football, Hockey, MVP, Rugby, Soccer",
18074,MSFE205AZ,Alpha MVP Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18068,Bronze,,7.62,instock,864,https://trophymade.com/app/uploads/2023/04/MSFE205AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-mvp-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,"Achievement, Baseball, Basketball, Cricket, Football, Hockey, MVP, Rugby, Soccer","Achievement, Baseball, Basketball, Cricket, Football, Hockey, MVP, Rugby, Soccer",
18076,MSFE211A,Alpha Basketball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.62,instock,,https://trophymade.com/app/uploads/2023/04/MSFE211A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-basketball-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Basketball,Basketball,
18078,MSFE211AG,Alpha Basketball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18076,Gold,,7.62,instock,1232,https://trophymade.com/app/uploads/2023/04/MSFE211AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-basketball-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Basketball,Basketball,
18080,MSFE211AS,Alpha Basketball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18076,Silver,,7.62,instock,624,https://trophymade.com/app/uploads/2023/04/MSFE211AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-basketball-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Basketball,Basketball,
18082,MSFE211AZ,Alpha Basketball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18076,Bronze,,7.62,instock,852,https://trophymade.com/app/uploads/2023/04/MSFE211AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-basketball-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Basketball,Basketball,
18084,MSFE212A,Alpha Football Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.62,instock,,https://trophymade.com/app/uploads/2023/04/MSFE212A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-football-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Football,Football,
18086,MSFE212AG,Alpha Football Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18084,Gold,,7.62,instock,566,https://trophymade.com/app/uploads/2023/04/MSFE212AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-football-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Football,Football,
18088,MSFE212AS,Alpha Football Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18084,Silver,,7.62,instock,473,https://trophymade.com/app/uploads/2023/04/MSFE212AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-football-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Football,Football,
18090,MSFE212AZ,Alpha Football Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18084,Bronze,,7.62,instock,1115,https://trophymade.com/app/uploads/2023/04/MSFE212AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-football-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Football,Football,
18092,MSFE213A,Alpha Soccer Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.62,instock,,https://trophymade.com/app/uploads/2023/04/MSFE213A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-soccer-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Soccer,Soccer,
18094,MSFE213AG,Alpha Soccer Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18092,Gold,,7.62,instock,1299,https://trophymade.com/app/uploads/2023/04/MSFE213AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-soccer-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Soccer,Soccer,
18096,MSFE213AS,Alpha Soccer Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18092,Silver,,7.62,instock,555,https://trophymade.com/app/uploads/2023/04/MSFE213AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-soccer-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Soccer,Soccer,
18098,MSFE213AZ,Alpha Soccer Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18092,Bronze,,7.62,instock,653,https://trophymade.com/app/uploads/2023/04/MSFE213AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-soccer-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Soccer,Soccer,
18100,MSFE215A,Alpha Hockey Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.62,instock,,https://trophymade.com/app/uploads/2023/04/MSFE215A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-hockey-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Hockey,Hockey,
18102,MSFE215AG,Alpha Hockey Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18100,Gold,,7.62,instock,1655,https://trophymade.com/app/uploads/2023/04/MSFE215AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-hockey-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Hockey,Hockey,
18104,MSFE215AS,Alpha Hockey Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18100,Silver,,7.62,instock,136,https://trophymade.com/app/uploads/2023/04/MSFE215AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-hockey-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Hockey,Hockey,
18106,MSFE215AZ,Alpha Hockey Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18100,Bronze,,7.62,instock,1139,https://trophymade.com/app/uploads/2023/04/MSFE215AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-hockey-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Hockey,Hockey,
18108,MSFE216A,Alpha Track Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.62,instock,,https://trophymade.com/app/uploads/2023/04/MSFE216A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-track-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Track,Track,
18110,MSFE216AG,Alpha Track Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18108,Gold,,7.62,outofstock,-1,https://trophymade.com/app/uploads/2023/04/MSFE216AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-track-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Track,Track,
18112,MSFE216AS,Alpha Track Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18108,Silver,,7.62,instock,903,https://trophymade.com/app/uploads/2023/04/MSFE216AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-track-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Track,Track,
18114,MSFE216AZ,Alpha Track Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18108,Bronze,,7.62,instock,366,https://trophymade.com/app/uploads/2023/04/MSFE216AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-track-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Track,Track,
18116,MSFE224A,Alpha Volleyball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.62,instock,,https://trophymade.com/app/uploads/2023/04/MSFE224A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-volleyball-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Volleyball,Volleyball,
18118,MSFE224AG,Alpha Volleyball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18116,Gold,,7.62,instock,1157,https://trophymade.com/app/uploads/2023/04/MSFE224AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-volleyball-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Volleyball,Volleyball,
18120,MSFE224AS,Alpha Volleyball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18116,Silver,,7.62,instock,1252,https://trophymade.com/app/uploads/2023/04/MSFE224AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-volleyball-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Volleyball,Volleyball,
18122,MSFE224AZ,Alpha Volleyball Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18116,Bronze,,7.62,instock,1067,https://trophymade.com/app/uploads/2023/04/MSFE224AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-volleyball-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Volleyball,Volleyball,
18124,MSFE230A,Alpha Music Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,0,Bronze|Gold|Silver,,7.62,instock,,https://trophymade.com/app/uploads/2023/04/MSFE230A-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-music-medal,variable,,,,,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Music,Music,
18126,MSFE230AG,Alpha Music Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18124,Gold,,7.62,outofstock,-224,https://trophymade.com/app/uploads/2023/04/MSFE230AG-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-music-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Music,Music,
18128,MSFE230AS,Alpha Music Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18124,Silver,,7.62,instock,593,https://trophymade.com/app/uploads/2023/04/MSFE230AS-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-music-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Music,Music,
18130,MSFE230AZ,Alpha Music Medal,Celebrate and acknowledge great performance throughout the season with this award. **Decorating on the award is for illustration purposes only**,18124,Bronze,,7.62,instock,352,https://trophymade.com/app/uploads/2023/04/MSFE230AZ-1.webp|https://trophymade.com/app/uploads/2023/03/neck_ribbons_options.webp,alpha-music-medal,variable,,,2,2,https://trophymade.com/app/uploads/2022/08/Circle_v3.png,,Award Details,Metal,Medals,Music,Music,
