database_id,sku,name,description,parent_id,colour_value,size_value,price,stock_status,stock_quantity,image_url,slug,product_type,weight,length,width,height,customiser_template,background_color,personalisation_options,material,product_style,corporate_category,sports_category,quality
15541,AC103,Clear Dorado Wedge Acrylic Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,77.5,instock,82,https://trophymade.com/app/uploads/2023/04/AC103.webp,clear-dorado-wedge-acrylic-award,simple,,,,7,https://trophymade.com/app/uploads/2022/02/AC103_T.png,#03080f,Text and Logo|Logo|Text,Acrylic,Acrylic,"Awards, Economy Acrylic",,
15543,AC103-K,Black Dorado Wedge Acrylic Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,77.5,instock,100,https://trophymade.com/app/uploads/2023/04/ACC09B-K.webp,black-dorado-wedge-acrylic-award,simple,,,,7,https://trophymade.com/app/uploads/2022/02/AC103_T.png,,Text and Logo|Logo|Text,Acrylic,Acrylic,"Awards, Economy Acrylic",,
15718,AC151A-Z,Matterhorn Clear & Bronze Acrylic Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,121.74,instock,40,https://trophymade.com/app/uploads/2023/04/AC151A-Z.webp,matterhorn-acrylic-award,simple,,5,,7,https://trophymade.com/app/uploads/2022/02/AC151B-S_T.png,#03080f,Text and Logo|Logo|Text,Acrylic,Acrylic,"Awards, Prestige Acrylic",,
15749,AC201-1,Arch Clear Acrylic Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,50.44,instock,467,https://trophymade.com/app/uploads/2023/04/AC201-1.webp,arch-acrylic-award,simple,,,,6.75,https://trophymade.com/app/uploads/2022/02/AC201-1_T.png,#03080f,Text and Logo|Logo|Text,Acrylic,Acrylic,"Awards, Economy Acrylic",,
15751,AC201-2,Peak Clear Acrylic Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,50.44,instock,1418,https://trophymade.com/app/uploads/2023/04/AC201-2.webp,peak-acrylic-award-2,simple,,,,7.25,https://trophymade.com/app/uploads/2022/02/AC201-2_T.png,#03080f,Text and Logo|Logo|Text,Acrylic,Acrylic,"Awards, Economy Acrylic",,
15753,AC201-3,Wave Clear Acrylic Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,50.44,instock,1151,https://trophymade.com/app/uploads/2023/04/AC201-3.webp,wave-acrylic-award-2,simple,,,,6.75,https://trophymade.com/app/uploads/2022/02/AC201-3_T.png,#03080f,Text and Logo|Logo|Text,Acrylic,Acrylic,"Awards, Economy Acrylic",,
15755,AC201-4,Diamond Clear Acrylic Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,57.72,instock,611,https://trophymade.com/app/uploads/2023/04/AC201-4.webp,diamond-acrylic-award-2,simple,,,,7.875,https://trophymade.com/app/uploads/2022/02/AC201-4_T.png,#03080f,Text and Logo|Logo|Text,Acrylic,Acrylic,"Awards, Economy Acrylic",,
15757,AC201-5,Flame Clear Acrylic Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,57.72,instock,1544,https://trophymade.com/app/uploads/2023/04/AC201-5.webp,flame-acrylic-award-2,simple,,,,7.875,https://trophymade.com/app/uploads/2022/02/AC201-5_T.png,#03080f,Text and Logo|Logo|Text,Acrylic,Acrylic,"Awards, Economy Acrylic",,
15774,CRY402,Vespa Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,206.59,instock,486,https://trophymade.com/app/uploads/2023/04/CRY402.webp,vespa-crystal-award,simple,,,,10.75,https://trophymade.com/app/uploads/2022/02/CRY402_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15781,CRY406,Stratford Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,203.46,instock,120,https://trophymade.com/app/uploads/2023/04/CRY406.webp,stratford-crystal-award,simple,,,,8.625,https://trophymade.com/app/uploads/2022/02/CRY406_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15792,CRY409,Marquis Circle Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,115.5,instock,373,https://trophymade.com/app/uploads/2023/04/CRY409.webp,marquis-circle-crystal-award,simple,,5.375,,5.5,https://trophymade.com/app/uploads/2022/02/CRY409_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15803,CRY413,Marquis Rectangle Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,99.88,instock,555,https://trophymade.com/app/uploads/2023/04/CRY413.webp,marquis-rectangle-crystal-award,simple,,3.5,,6.375,https://trophymade.com/app/uploads/2022/02/CRY413_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15832,CRY426,Pershing Clear Crystal Golf Award,"The perfect way celebrate and acknowledge great performances for corporate golf days, weekend golf trips or just a round with friends.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,165.47,outofstock,0,https://trophymade.com/app/uploads/2023/04/CRY426.webp,pershing-crystal-golf-award,simple,,4,,6.75,https://trophymade.com/app/uploads/2022/02/CRY426_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,"Awards, Corporate Golf Day, Golf",Golf,
15842,CRY429,Rigel Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,163.91,outofstock,0,https://trophymade.com/app/uploads/2023/04/CRY429.webp,rigel-crystal-crystal-award,simple,,,,6,https://trophymade.com/app/uploads/2022/02/CRY429_T.png,,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15844,CRY430,Palm Aire Clear & Green Crystal Golf Award,"The perfect way celebrate and acknowledge great performances for corporate golf days, weekend golf trips or just a round with friends.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,144.65,outofstock,0,https://trophymade.com/app/uploads/2023/04/CRY430.webp,palm-aire-crystal-golf-award,simple,,,,7.25,https://trophymade.com/app/uploads/2022/02/CRY430_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,"Awards, Corporate Golf Day, Golf",Golf,
15846,CRY433,Springdale Clear Crystal Golf Award,"The perfect way celebrate and acknowledge great performances for corporate golf days, weekend golf trips or just a round with friends.<br><br>**Decorating on the award is for illustration purposes only**",0,,Large,126.43,instock,123,https://trophymade.com/app/uploads/2023/04/CRY433.webp,springdale-crystal-golf-award,simple,,2.25,,4.5,https://trophymade.com/app/uploads/2022/02/CRY433_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,"Awards, Corporate Golf Day, Golf",Golf,
15848,CRY434A,Polaris Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,123.83,instock,226,https://trophymade.com/app/uploads/2023/04/CRY434A.webp,polaris-crystal-award,simple,,,,5.75,https://trophymade.com/app/uploads/2022/02/CRY434A_T.png,,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15859,CRY438,Vimy Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,183.68,instock,190,https://trophymade.com/app/uploads/2023/04/CRY438.webp,vimy-crystal-award,simple,,,,6.75,https://trophymade.com/app/uploads/2022/02/CRY438_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15861,CRY439,Excelsior Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,138.92,instock,100,https://trophymade.com/app/uploads/2023/04/CRY439.webp,excelsior-crystal-award,simple,,,,4.75,https://trophymade.com/app/uploads/2022/02/CRY439_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15863,CRY440,Morningside Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,203.46,outofstock,0,https://trophymade.com/app/uploads/2023/04/CRY440.webp,morningside-crystal-award,simple,,,,8.625,https://trophymade.com/app/uploads/2022/02/CRY440_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15873,CRY448B-B,Blue Harp Clear & Blue Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,213.87,instock,104,https://trophymade.com/app/uploads/2023/04/CRY448B-B.webp,blue-harp-crystal-award,simple,,,,9.5,https://trophymade.com/app/uploads/2022/02/CRY448B-G_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15875,CRY448B-G,Gold Harp Clear & Gold Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,213.87,instock,178,https://trophymade.com/app/uploads/2023/04/CRY448B-G.webp,gold-harp-crystal-award,simple,,,,9.5,https://trophymade.com/app/uploads/2022/02/CRY448B-G_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15877,CRY449,Ambassador Hands Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,134.76,instock,133,https://trophymade.com/app/uploads/2023/04/CRY449.webp,ambassador-hands-crystal-award,simple,,,,5.25,https://trophymade.com/app/uploads/2022/02/CRY449_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15883,CRY453,Bookman Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,265.4,instock,116,https://trophymade.com/app/uploads/2023/04/CRY453.webp,bookman-crystal-award,simple,,6,,8.125,https://trophymade.com/app/uploads/2022/02/CRY453_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15895,CRY469,Pioneer Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,218.04,instock,130,https://trophymade.com/app/uploads/2023/04/CRY469.webp,pioneer-crystal-award,simple,,,,8.125,https://trophymade.com/app/uploads/2022/02/CRY469_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15897,CRY470,Vapour Clear Crystal Baseball Award,Celebrate and acknowledge great performance throughout the season with this award.<br><br>**Decorating on the award is for illustration purposes only**,0,,Medium,202.42,instock,58,https://trophymade.com/app/uploads/2023/04/CRY470.webp,vapour-crystal-baseball-award,simple,,,,8.625,https://trophymade.com/app/uploads/2022/02/CRY470_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,"Awards, Baseball",Baseball,
15899,CRY472,Vapour Clear Crystal Hockey Award,Celebrate and acknowledge great performance throughout the season with this award.<br><br>**Decorating on the award is for illustration purposes only**,0,,Medium,202.42,instock,138,https://trophymade.com/app/uploads/2023/04/CRY472.webp,vapour-crystal-hockey-award,simple,,,,8.625,https://trophymade.com/app/uploads/2022/02/CRY472_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,"Awards, Hockey",Hockey,
15901,CRY473,Vapour Clear Crystal Soccer Award,Celebrate and acknowledge great performance throughout the season with this award.<br><br>**Decorating on the award is for illustration purposes only**,0,,Medium,202.42,instock,124,https://trophymade.com/app/uploads/2023/04/CRY473.webp,vapour-crystal-soccer-award,simple,,,,8.625,https://trophymade.com/app/uploads/2022/02/CRY473_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,"Awards, Soccer",Soccer,
15907,CRY475,Prism Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,387.72,instock,39,https://trophymade.com/app/uploads/2023/04/CRY475.webp,prism-crystal-award,simple,,,,8.125,https://trophymade.com/app/uploads/2022/02/CRY475_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15919,CRY478A,Niblick Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,139.44,instock,139,https://trophymade.com/app/uploads/2023/04/CRY478A.webp,niblick-crystal-award,simple,,3.5,,4.875,https://trophymade.com/app/uploads/2022/02/CRY478A_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15925,CRY480,Marquis Pyramid Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,121.22,instock,171,https://trophymade.com/app/uploads/2023/04/CRY480.webp,marquis-pyramid-crystal-award,simple,,5.125,,6.5,https://trophymade.com/app/uploads/2022/02/CRY480_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15985,CRY497,Prudential Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,104.57,instock,136,https://trophymade.com/app/uploads/2023/04/CRY497.webp,prudential-crystal-award,simple,,,,8.5,https://trophymade.com/app/uploads/2022/02/CRY497_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15987,CRY498,Millennium Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,404.38,instock,119,https://trophymade.com/app/uploads/2023/04/CRY498.webp,millennium-crystal-award,simple,,,,11,https://trophymade.com/app/uploads/2022/02/CRY498_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15994,CRY501,Estalla Wedge Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,176.92,instock,16,https://trophymade.com/app/uploads/2023/04/CRY501.webp,estalla-wedge-crystal-award,simple,,5,,6.875,https://trophymade.com/app/uploads/2022/02/CRY501_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15996,CRY502,Genesis Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,173.79,instock,176,https://trophymade.com/app/uploads/2023/04/CRY502.webp,genesis-crystal-award,simple,,3,1.1875,8,https://trophymade.com/app/uploads/2022/02/CRY502_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
15998,CRY503,Indian Wells Clear Crystal Golf Award,"The perfect way celebrate and acknowledge great performances for corporate golf days, weekend golf trips or just a round with friends.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,198.78,instock,257,https://trophymade.com/app/uploads/2023/04/CRY503.webp,indian-wells-crystal-golf-award,simple,,,,11,https://trophymade.com/app/uploads/2022/02/CRY503_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,"Awards, Corporate Golf Day, Golf",Golf,
16000,CRY504,Journey Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,198.78,instock,152,https://trophymade.com/app/uploads/2023/04/CRY504.webp,journey-crystal-award,simple,,,,11,https://trophymade.com/app/uploads/2022/02/CRY504_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
16007,CRY506,Dynasty Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,227.93,instock,14,https://trophymade.com/app/uploads/2023/04/CRY506.webp,dynasty-crystal-award,simple,,3.25,,7.5,https://trophymade.com/app/uploads/2022/02/CRY506_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
16014,CRY508,Liberty Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,197.22,instock,65,https://trophymade.com/app/uploads/2023/04/CRY508.webp,liberty-crystal-award,simple,,,,8.5,https://trophymade.com/app/uploads/2022/02/CRY508_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
16016,CRY509,Freedom Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,197.22,instock,98,https://trophymade.com/app/uploads/2023/04/CRY509.webp,freedom-crystal-award,simple,,,,9.25,https://trophymade.com/app/uploads/2022/02/CRY509_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
16018,CRY510,Serenity Clear Crystal Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,197.22,instock,89,https://trophymade.com/app/uploads/2023/04/CRY510.webp,serenity-crystal-award,simple,,,,9.25,https://trophymade.com/app/uploads/2022/02/CRY510_T.png,#03080F,Text and Logo|Logo|Text,Crystal,Crystal,Awards,,
16024,GL662,Palmer Clear & Green Glass Golf Award,"The perfect way celebrate and acknowledge great performances for corporate golf days, weekend golf trips or just a round with friends.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,152.97,outofstock,0,https://trophymade.com/app/uploads/2023/04/GL662.webp,palmer-glass-golf-award,simple,,,,7.25,https://trophymade.com/app/uploads/2022/02/GL662_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Corporate Golf Day, Prestige Glass, Golf",Golf,
16026,GL663,Nicklaus Clear & Green Glass Golf Award,"The perfect way celebrate and acknowledge great performances for corporate golf days, weekend golf trips or just a round with friends.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,156.62,outofstock,0,https://trophymade.com/app/uploads/2023/04/GL663.webp,nicklaus-glass-golf-award,simple,,5.75,,8.125,https://trophymade.com/app/uploads/2022/02/GL663_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Corporate Golf Day, Prestige Glass, Golf",Golf,
16028,GL664,Trevino Clear & Green Glass Golf Award,"The perfect way celebrate and acknowledge great performances for corporate golf days, weekend golf trips or just a round with friends.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,159.22,outofstock,0,https://trophymade.com/app/uploads/2023/04/GL664.webp,trevino-glass-golf-award,simple,,,,6.5,https://trophymade.com/app/uploads/2022/02/GL664_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Corporate Golf Day, Prestige Glass, Golf",Golf,
16233,GL616B,Frontenac Clear Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,173.79,outofstock,0,https://trophymade.com/app/uploads/2023/04/GL616B.webp,frontenac-glass-award,simple,,,,8,https://trophymade.com/app/uploads/2022/02/GL616B_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Prestige Glass",,
16270,GL637B,Kingston Jade & Rosewood Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,188.37,instock,177,https://trophymade.com/app/uploads/2023/04/GL637B.webp,kingston-glass-award,simple,,8,,9.5,https://trophymade.com/app/uploads/2022/02/GL637B_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Prestige Glass",,
16276,GL639B,Hudson Jade & Rosewood Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,188.37,instock,139,https://trophymade.com/app/uploads/2023/04/GL639B.webp,hudson-glass-award,simple,,8,,9.75,https://trophymade.com/app/uploads/2022/02/GL639B_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Prestige Glass",,
16344,GL661,Regent Clear & Rosewood Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,179.52,instock,113,https://trophymade.com/app/uploads/2023/04/GL661.webp,regent-glass-glass-award,simple,,6,,9.25,https://trophymade.com/app/uploads/2022/02/GL661_T.png,,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Prestige Glass",,
16365,GL669,Stellar Jade Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,208.15,instock,90,https://trophymade.com/app/uploads/2023/04/GL669.webp,stellar-glass-award,simple,,8.875,,10.625,https://trophymade.com/app/uploads/2022/02/GL669_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Prestige Glass",,
16397,GL191058,Spruce Clear Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,64.49,instock,121,https://trophymade.com/app/uploads/2023/04/GL681.webp|https://trophymade.com/app/uploads/2022/02/GL681_T.png,spruce-glass-award,simple,,4.75,,7.25,https://trophymade.com/app/uploads/2022/02/GL681_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Economy Glass",,
16399,GL682,Boxwood Clear Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,70.74,instock,558,https://trophymade.com/app/uploads/2023/04/GL682.webp,boxwood-glass-award,simple,,4.75,,6.25,https://trophymade.com/app/uploads/2022/02/GL682_PT.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Economy Glass",,
16401,GL683,Juniper Clear Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,64.49,instock,447,https://trophymade.com/app/uploads/2023/04/GL683.webp,juniper-glass-award,simple,,4.25,,6.75,https://trophymade.com/app/uploads/2022/02/GL683_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Economy Glass",,
16403,GL684,Holly Clear Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,70.74,instock,584,https://trophymade.com/app/uploads/2023/04/GL684.webp,holly-glass-award,simple,,,,6,https://trophymade.com/app/uploads/2022/02/GL684_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Economy Glass",,
16465,GL688,Congo Clear Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,119.14,instock,247,https://trophymade.com/app/uploads/2023/04/GL688.webp,congo-glass-award,simple,,7,,7.5,https://trophymade.com/app/uploads/2022/02/GL688_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Economy Glass",,
16467,GL689,Nile Clear Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,109.25,instock,152,https://trophymade.com/app/uploads/2023/04/GL689.webp,nile-glass-award,simple,,4.625,,7.75,https://trophymade.com/app/uploads/2022/02/GL689_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Economy Glass",,
16469,GL690,Amazon Clear Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,99.36,instock,48,https://trophymade.com/app/uploads/2023/04/GL690.webp,amazon-glass-award,simple,,4.75,,7.75,https://trophymade.com/app/uploads/2022/02/GL690_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Economy Glass",,
16471,GL691,Mississippi Clear Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,99.36,instock,118,https://trophymade.com/app/uploads/2023/04/GL691.webp,mississippi-glass-award,simple,,4.75,,7.75,https://trophymade.com/app/uploads/2022/02/GL691_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Economy Glass",,
16473,GL693,Athabasca Clear Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,58.24,instock,244,https://trophymade.com/app/uploads/2023/04/GL693.webp,athabasca-glass-award,simple,,4,0.75,4,https://trophymade.com/app/uploads/2022/02/GL693_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Economy Glass",,
16475,GL694,Kokanee Clear Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,58.24,instock,369,https://trophymade.com/app/uploads/2023/04/GL694.webp,kokanee-glass-award,simple,,3.25,0.75,4.75,https://trophymade.com/app/uploads/2022/02/GL694_LT.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Economy Glass",,
16477,GL696,Bugaboo Clear Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,58.24,instock,165,https://trophymade.com/app/uploads/2023/04/GL696.webp,bugaboo-glass-award,simple,,,,4.25,https://trophymade.com/app/uploads/2022/02/GL696_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Economy Glass",,
16479,GL697,Columbia Clear Glass Award,"From the best performing team to the highest salesperson, acknowledge those who have gone above and beyond with this award.<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,58.24,outofstock,10,https://trophymade.com/app/uploads/2023/04/GL697.webp,columbia-glass-award,simple,,5.375,0.75,3.5,https://trophymade.com/app/uploads/2022/02/GL697_T.png,#03080F,Text and Logo|Logo|Text,Glass,Glass Award,"Awards, Economy Glass",,
16779,CLKRW14,Mantle Clock,"From the employee of the month to the highest salesperson, acknowledge those who have gone above and beyond with this gift. *BATTERIES NOT INCLUDED*<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,102.49,instock,60,https://trophymade.com/app/uploads/2023/04/CLKRW14.webp,mantle-clock,simple,,7.75,1.5,4.75,https://trophymade.com/app/uploads/2022/08/MTR_v3.png,,Text and Logo|Logo|Text,Timber,Giftware,"Awards, Giftware",,
16781,CLKRW18,Oval Clock,"From the employee of the month to the highest salesperson, acknowledge those who have gone above and beyond with this gift. *BATTERIES NOT INCLUDED*<br><br>**Decorating on the award is for illustration purposes only**",0,,Medium,96.76,instock,116,https://trophymade.com/app/uploads/2023/04/CLKRW18.webp,oval-clock,simple,,3.75,1.25,5.25,https://trophymade.com/app/uploads/2022/08/STR_v3.png,,Text and Logo|Logo|Text,Timber,Giftware,"Awards, Giftware",,
